Title,Price,CurrencyIso,Url,Refurbished,Model,MPN,Brand,UpdateTime,Category,Source,Grade
"Dell Latitude E7440 | i5-4300U | 14""",302.5,EUR,https://www.refurbed.de/p/dell-latitude-i5-4300u-14/,True,16 GB | 500 GB HDD | HD+ | Webcam | Tastaturbeleuchtung | Win 10 Pro | DE | Grade C (16366),"Dell Latitude E7440 | i5-4300U | 14"" (16 GB | 500 GB HDD | HD+ | Webcam | Backlit keyboard | Win 10 Pro | DE) C",Dell,2025-04-13T06:12:07.973816,Laptops,50,C
"Dell Precision 5520 | i7-7820HQ | 15.6""",551.5,EUR,https://www.refurbed.de/p/dell-precision-5520-7820hq/,True,16 GB | 512 GB SSD | FHD | Webcam | Tastaturbeleuchtung | Win 10 Pro | DE | Grade C (13764),"Dell Precision 5520 | i7-7820HQ | 15.6"" (16 GB | 512 GB SSD | FHD | Webcam | Backlit keyboard | Win 10 Pro | DE) C",Dell,2025-04-13T06:12:07.974667,Laptops,50,C
"Dell Precision 5520 | E3-1505M v5 | 15.6""",551.5,EUR,https://www.refurbed.de/p/dell-precision-5520-e3-1505m/,True,16 GB | 512 GB SSD | FHD | M1200 | Webcam | schwarz/silber | Win 10 Pro | DE | Grade C (50278),"Dell Precision 5520 | E3-1505M v5 | 15.6"" (16 GB | 512 GB SSD | FHD | M1200 | Webcam | Win 10 Pro | DE) C",Dell,2025-04-13T06:12:07.974685,Laptops,50,C
"Dell Precision 5530 2-in-1 | i5-8305G | 15.6""",786.5,EUR,https://www.refurbed.de/p/dell-precision-5530-2in1-8305g/,True,16 GB | 512 GB SSD | Radeon Pro WX Vega M GL | Tastaturbeleuchtung | Win 10 Pro | DE | Grade C (142442),"Dell Precision 5530 2-in-1 | i5-8305G | 15.6"" (16 GB | 512 GB SSD | Radeon Pro WX Vega M GL | Backlit keyboard | Win 10 Pro | DE) C",Dell,2025-04-13T06:12:07.974695,Laptops,50,C
"Dell Precision 5530 2-in-1 | i7-8706G | 15.6""",786.5,EUR,https://www.refurbed.de/p/dell-precision-5530-2in1-i78607g/,True,16 GB | 512 GB SSD | Radeon RX Vega M GL | Win 10 Pro | DE | Grade C (127187),"Dell Precision 5530 2-in-1 | i7-8706G | 15.6"" (16 GB | 512 GB SSD | Radeon RX Vega M GL | Win 10 Pro | DE) C",Dell,2025-04-13T06:12:07.974705,Laptops,50,C
"Dell Precision 5540 | i7-9750H | 15.6""",725.5,EUR,https://www.refurbed.de/p/dell-precision-5540-i7-9750h/,True,16 GB | 512 GB SSD | FHD | T1000 | schwarz/silber | Win 10 Pro | FI | Grade C (147645),"Dell Precision 5540 | i7-9750H | 15.6"" (16 GB | 512 GB SSD | FHD | T1000 | black/silver | Win 10 Pro | FI) C",Dell,2025-04-13T06:12:07.974787,Laptops,50,C
"Dell Precision 7520 | i7-7820HQ | 15.6""",434.5,EUR,https://www.refurbed.de/p/dell-precision-7520-i7-7820hq-15/,True,16 GB | 500 GB HDD | FHD | M1200 | Webcam | Win 10 Pro | DE | Grade C (26484),"Dell Precision 7520 | i7-7820HQ | 15.6"" (16 GB | 500 GB HDD | FHD | M1200 | Webcam | Win 10 Pro | DE) C",Dell,2025-04-13T06:12:07.974936,Laptops,50,C
"Dell Precision 7530 | i7-8750H | 15.6""",614.5,EUR,https://www.refurbed.de/p/dell-precision-7530-i7-8750h-15-/,True,32 GB | 256 GB SSD | Quadro P1000 | FHD | Webcam | Win 10 Home | DE | Grade C (86248),"Dell Precision 7530 | i7-8750H | 15.6"" (32 GB | 256 GB SSD | Quadro P1000 | Webcam | Win 10 Home | DE) C",Dell,2025-04-13T06:12:07.974961,Laptops,50,C
"Dell Precision 7550 | i7-10750H | 15.6""",821.5,EUR,https://www.refurbed.de/p/dell-precision-7550-10750h/,True,32 GB | 512 GB SSD | FHD | Quadro T2000 | Win 10 Pro | DE | Grade B (64509),"Dell Precision 7550 | i7-10750H | 15.6"" (32 GB | 512 GB SSD | FHD | Quadro T2000 | Win 10 Pro | DE) B",Dell,2025-04-13T06:12:07.975029,Laptops,50,B
"HP Elite x2 G4 | i7-8665U | 13""",752.99,EUR,https://www.refurbed.de/p/hp-elite-x2-g4-8665u-13/,True,16 GB | 1 TB SSD | 1920 x 1280 | Tastaturbeleuchtung | Win 11 Pro | DE | Grade A (290311),"HP Elite x2 G4 | i7-8665U | 13"" (16 GB | 1 TB SSD | 1920 x 1280 | Backlit keyboard | Win 11 Pro | DE)",HP,2025-04-13T06:12:07.977467,Tablets,50,A
"HP EliteBook 840 G3 | i3-6100U | 14""",376.5,EUR,https://www.refurbed.de/p/hp-elitebook-840-g3-14-6100u/,True,8 GB | 128 GB SSD | WXGA | Tastaturbeleuchtung | Win 10 Pro | DE | Grade C (87178),"HP EliteBook 840 G3 | i3-6100U | 14"" (8 GB | 128 GB SSD | WXGA | Backlit keyboard | Win 10 Pro | DE) C",HP,2025-04-13T06:12:07.977801,Laptops,50,C
"HP EliteBook 840 G6 | i5-8350U | 14""",302.5,EUR,https://www.refurbed.de/p/hp-elitebook-840-g6-i5-8350u/,True,8 GB | 256 GB SSD | Tastaturbeleuchtung | BT | FP | Win 10 Pro | DE | Grade C (120318),"HP EliteBook 840 G6 | i5-8350U | 14"" (8 GB | 256 GB SSD | Backlit keyboard | BT | FP | Win 10 Pro | DE) C",HP,2025-04-13T06:12:07.977929,Laptops,50,C
"HP EliteBook 850 G3 | i5-6200U | 15.6""",295.5,EUR,https://www.refurbed.de/p/hp-elitebook-850-g3-6200u/,True,8 GB | 128 GB SSD | FHD | Win 10 Pro | Tastaturbeleuchtung | DE | Grade C (65243),"HP EliteBook 850 G3 | i5-6200U | 15.6"" (8 GB | 128 GB SSD | FHD | Win 10 Pro | Backlit keyboard | DE) C",HP,2025-04-13T06:12:07.978124,Laptops,50,C
"HP EliteBook 850 G6 | i7-8650U | 15.6""",455.5,EUR,https://www.refurbed.de/p/hp-elitebook-850-g6-i7-8650u/,True,8 GB | 256 GB SSD | FHD | FP | Webcam | Tastaturbeleuchtung | Win 10 Pro | DE | Grade C (89769),"HP EliteBook 850 G6 | i7-8650U | 15.6"" (8 GB | 256 GB SSD | FHD | FP | Webcam | Backlit keyboard | Win 10 Pro | DE) C",HP,2025-04-13T06:12:07.978252,Laptops,50,C
"HP EliteBook 840 G7 | i5-10210U | 14""",362.5,EUR,https://www.refurbed.de/p/hp-elitebook-g7-i5-10210u/,True,8 GB | 256 GB SSD | Webcam | FP | Tastaturbeleuchtung | Win 10 Pro | DE | Grade C (116136),"HP EliteBook 840 G7 | i5-10210U | 14"" (8 GB | 256 GB SSD | Webcam | FP | Backlit keyboard | Win 10 Pro | DE) C",HP,2025-04-13T06:12:07.978449,Laptops,50,C
"HP ProBook 645 G2 | PRO A6-8500 | 14""",320.5,EUR,https://www.refurbed.de/p/hp-probook-645-g2-pro-a6-8500/,True,8 GB | 256 GB SSD | FHD | Webcam | DVD-RW | Win 10 Pro | DE | Grade B (41811),"HP ProBook 645 G2 | PRO A6-8500 | 14"" | 8 GB | 256 GB SSD | FHD | Webcam | DVD-RW | Win 10 Pro | DE B",HP,2025-04-13T06:12:07.979942,Laptops,50,B
"HP ZBook Fury 16 G10 | i7-13850HX | 16""",3096.99,EUR,https://www.refurbed.de/p/hp-zbook-fury-16-g10-13850hx-16/,True,32 GB | 1 TB SSD | WUXGA | FP | Tastaturbeleuchtung | RTX 3500 Ada | Win 11 Pro | DE | Grade A (109914),"NEU A HP ZBook Fury 16 G10 | i7-13850HX | 16"" (32 GB | 1 TB SSD | WUXGA | FP | RTX 3500 Ada | Win 11 Pro | DE)",HP,2025-04-13T06:12:07.981288,Laptops,50,A
Huawei P40 5G,222.5,EUR,https://www.refurbed.de/p/huawei-p40/,True,128 GB | Dual-SIM | schwarz | Grade B (6389),,Huawei,2025-04-13T06:12:07.981795,Phones & Smartphones,50,B
"Lenovo ThinkPad L13 Yoga G1 | i5-10210U | 13.3""",328.99,EUR,https://www.refurbed.de/p/lenovo-thinkpad-l13-g1-10210u/,True,8 GB | 256 GB SSD | Touch | Tastaturbeleuchtung | Win 11 Pro | US | Grade C (118921),"Lenovo ThinkPad L13 Yoga G1 | i5-10210U | 13.3"" 8 GB | 256 GB SSD | Touch | Tastaturbeleuchtung | Win 11 Pro | US",Lenovo,2025-04-13T06:12:07.982578,Laptops,50,C
"Lenovo ThinkPad L380 Yoga | i5-8250U | 13.3""",336.99,EUR,https://www.refurbed.de/p/lenovo-thinkpad-l380-yoga-8250/,True,8 GB | 256 SSD | schwarz | Tastaturbeleuchtung | Touch | FP | Stylus | Win 11 Pro | DE | Grade C (297720),"Lenovo ThinkPad L380 Yoga | i5-8250U | 13.3"" (8 GB | 256 SSD | black | Backlit keyboard | Touch | FP | Stylus | Win 11 Pro | DE) / C",Lenovo,2025-04-13T06:12:07.982833,Laptops,50,C
"Lenovo ThinkPad L580 | i7-8550U | 15.6""",496.99,EUR,https://www.refurbed.de/p/lenovo-thinkpad-l580-i7-8550u/,True,16 GB | 512 GB SSD | FHD | FP | Tastaturbeleuchtung | Win 10 Pro | DE | Grade A (67772),"Lenovo ThinkPad L580 | i7-8550U | 15.6"" | 16 GB | 512 GB SSD | FHD | FP | Backlit keyboard | Win 10 Pro | DE",Lenovo,2025-04-13T06:12:07.983114,Laptops,50,A
"Lenovo ThinkPad P14s G1 | i7-10510U | 14""",1117.99,EUR,https://www.refurbed.de/p/lenovo-thinkpad-p14s-g1-10510u/,True,32 GB | 1 TB SSD | Tastaturbeleuchtung | FP | Quadro P520 | Win 11 Pro | DE | Grade C (252607),"Lenovo ThinkPad P14s G1 | i7-10510U | 14"" (32 GB | 1 TB SSD | Backlit keyboard | FP | Quadro P520 | Win 11 Pro | DE) (C)",Lenovo,2025-04-13T06:12:07.983150,Laptops,50,C
"Lenovo ThinkPad Yoga X380 | i5-8250U | 13.3""",315.99,EUR,https://www.refurbed.de/p/lenovo-tp-yoga-x380-8250u/,True,8 GB | 256 GB SSD | Touch | FP | Tastaturbeleuchtung | Win 11 Pro | DE | Grade C (28603),"Lenovo ThinkPad Yoga X380 | i5-8250U | 13.3"" (8 GB | 256 GB SSD | Touch | FP | Backlit keyboard | Win 11 Pro | DE) / C",Lenovo,2025-04-13T06:12:07.984735,Laptops,50,C
"Lenovo ThinkPad Yoga X390 | i5-8365U | 13.3""",372.99,EUR,https://www.refurbed.de/p/lenovo-tp-yoga-x390-8365u/,True,16 GB | 512 GB SSD | Tastaturbeleuchtung | Touch | Win 11 Pro | DE | Grade C (253873),"Lenovo ThinkPad Yoga X390 | i5-8365U | 13.3"" (16 GB | 512 GB SSD | Backlit keyboard | Touch | Win 11 Pro | DE) / C",Lenovo,2025-04-13T06:12:07.984758,Laptops,50,C
"Microsoft Surface Pro 5 (2017) | i5-7300U | 12.3""",206.5,EUR,https://www.refurbed.de/p/microsoft-surface-pro-2017-i5-73/,True,8 GB | 256 GB SSD | Win 10 Pro | Grade C (3688),,Microsoft,2025-04-13T06:12:07.985263,Tablets,50,C
"Microsoft Surface Pro 7 (2019) | i3-1005G1 | 12.3""",414.5,EUR,https://www.refurbed.de/p/microsoft-surface-pro-7-1005g1/,True,4 GB | 128 GB SSD | kompatibler Stylus | Win 10 Pro | Platin | Grade B (49111),"Microsoft Surface Pro 7 (2019) | i3-1005G1 | 12.3"" (4 GB | 128 GB SSD | compatible stylus | Win 10 Pro | Platin) B",Microsoft,2025-04-13T06:12:07.985360,Tablets,50,B
"Samsung Galaxy Book S W767 | Snapdragon 8cx | 13.3""",658.5,EUR,https://www.refurbed.de/p/samsung-glxy-book-s-w767-8cx/,True,8 GB | 256 GB SSD | Mercury Grey | Win 10 Home | DE | Grade B (6953),"Samsung Galaxy Book S W767 | Snapdragon 8cx | 13.3"" (8 GB | 256 GB SSD | Mercury Gray | Win 10 Home | DE) B",Samsung,2025-04-13T06:12:07.988987,Laptops,50,B
