Title,Price,CurrencyIso,Url,Refurbished,Model,MPN,Brand,UpdateTime,Category,Source,Grade
ASUS ZenBook 14 (UX434FAC-A5164T),749.5,EUR,https://www.refurbed.de/p/asus-zenbook-14-i5/,True,8 GB | 512 GB SSD | 32 GB Optane | Win 10 Home | DE | Grade B (6702),,ASUS,2025-04-21T00:24:42.185402,Laptops,50,B
"Laptop Charger (65W) & Cable (USB-C, 2m)",49.99,EUR,https://www.refurbed.de/p/bundle-laptop-ch-65w-ca-100w/,True,weiß | Grade A (256788),FD-BNDL-USBC-65W-100W,,2025-04-21T00:24:42.185504,Accessories,50,A
"Dell Latitude 5501 | i7-9850H | 15.6""",569.0,EUR,https://www.refurbed.de/p/dell-latitude-5501-i7-9850h-15/,True,16 GB | 512 GB SSD | FHD | Tastaturbeleuchtung | MX150 | Win 11 Pro | DE | Grade C (205166),"Dell Latitude 5501 | i7-9850H | 15.6"" (16 GB | 512 GB SSD | FHD | Backlit keyboard | MX150 | Win 11 Pro | DE) / C",Dell,2025-04-21T00:24:42.186996,Laptops,50,C
"Dell Latitude 15 5590 | i5-8350U | 15.6""",359.0,EUR,https://www.refurbed.de/p/dell-latitude-5590-i5-8350u/,True,16 GB | 256 GB SSD | Webcam | Tastaturbeleuchtung | Win 11 Pro | DE | Grade A (173345),"Dell Latitude 15 5590 | i5-8350U | 15.6"" (16 GB | 256 GB SSD | Webcam | Backlit keyboard | Win 11 Pro | DE)",Dell,2025-04-21T00:24:42.187149,Laptops,50,A
"Dell Latitude E7450 Ultrabook | i5-5300U | 14""",196.5,EUR,https://www.refurbed.de/p/dell-latitude-e7450-ultrabook-i5/,True,4 GB | 120 GB SSD | FHD | Webcam | Win 10 Pro | DE | Grade C (5682),"Dell Latitude E7450 Ultrabook | i5-5300U | 14"" (4 GB | 120 GB SSD | FHD | Webcam | Win 10 Pro | DE) C",Dell,2025-04-21T00:24:42.187941,Laptops,50,C
"Dell Latitude E7440 | i5-4300U | 14""",296.5,EUR,https://www.refurbed.de/p/dell-latitude-i5-4300u-14/,True,16 GB | 500 GB SSD | HD+ | Webcam | Tastaturbeleuchtung | Win 10 Pro | DE | Grade C (16476),"Dell Latitude E7440 | i5-4300U | 14"" (16 GB | 500 GB SSD | HD+ | Webcam | Backlit keyboard | Win 10 Pro | DE) C",Dell,2025-04-21T00:24:42.188033,Laptops,50,C
"Dell Precision 5520 | i7-7820HQ | 15.6""",551.5,EUR,https://www.refurbed.de/p/dell-precision-5520-7820hq/,True,16 GB | 512 GB SSD | FHD | Webcam | Tastaturbeleuchtung | Win 10 Pro | DE | Grade C (13764),"Dell Precision 5520 | i7-7820HQ | 15.6"" (16 GB | 512 GB SSD | FHD | Webcam | Backlit keyboard | Win 10 Pro | DE) C",Dell,2025-04-21T00:24:42.188888,Laptops,50,C
"Dell Precision 5520 | E3-1505M v5 | 15.6""",551.5,EUR,https://www.refurbed.de/p/dell-precision-5520-e3-1505m/,True,16 GB | 512 GB SSD | FHD | M1200 | Webcam | schwarz/silber | Win 10 Pro | DE | Grade C (50278),"Dell Precision 5520 | E3-1505M v5 | 15.6"" (16 GB | 512 GB SSD | FHD | M1200 | Webcam | Win 10 Pro | DE) C",Dell,2025-04-21T00:24:42.188905,Laptops,50,C
"Dell Precision 5530 2-in-1 | i5-8305G | 15.6""",754.5,EUR,https://www.refurbed.de/p/dell-precision-5530-2in1-8305g/,True,16 GB | 512 GB SSD | Radeon Pro WX Vega M GL | Tastaturbeleuchtung | Win 10 Pro | DE | Grade C (142442),"Dell Precision 5530 2-in-1 | i5-8305G | 15.6"" (16 GB | 512 GB SSD | Radeon Pro WX Vega M GL | Backlit keyboard | Win 10 Pro | DE) C",Dell,2025-04-21T00:24:42.188914,Laptops,50,C
"Dell Precision 5530 2-in-1 | i7-8706G | 15.6""",754.5,EUR,https://www.refurbed.de/p/dell-precision-5530-2in1-i78607g/,True,16 GB | 512 GB SSD | Radeon RX Vega M GL | Win 10 Pro | DE | Grade C (127187),"Dell Precision 5530 2-in-1 | i7-8706G | 15.6"" (16 GB | 512 GB SSD | Radeon RX Vega M GL | Win 10 Pro | DE) C",Dell,2025-04-21T00:24:42.188923,Laptops,50,C
